#{"t_start": 1701509713.808813, "env_id": "PandaReach-v3"}
r,l,t
-2.0,3,1392.48211
-2.0,3,1392.489112
-1.0,2,1392.493622
-6.0,7,1392.508546
-1.0,2,1392.513038
-2.0,3,1392.540846
-1.0,2,1392.5453
-2.0,3,1392.551959
-2.0,3,1392.558566
-1.0,2,1392.563241
-2.0,3,1392.569952
-1.0,2,1392.574445
-2.0,3,1392.581203
-3.0,4,1392.611145
-2.0,3,1392.617828
-2.0,3,1392.624385
-3.0,4,1392.632978
-2.0,3,1392.639474
-2.0,3,1392.646142
-1.0,2,1392.671912
-2.0,3,1392.678496
-2.0,3,1392.685031
-3.0,4,1392.69431
-1.0,2,1392.698962
0.0,1,1392.701337
-2.0,3,1392.707858
-3.0,4,1392.73785
-3.0,4,1392.746504
-1.0,2,1392.750942
-2.0,3,1392.75727
-1.0,2,1392.761809
-2.0,3,1392.769023
-3.0,4,1392.77791
-2.0,3,1392.80553
-1.0,2,1392.810217
-2.0,3,1392.817223
-3.0,4,1392.826473
-2.0,3,1392.83315
-1.0,2,1392.837712
-3.0,4,1392.86808
-1.0,2,1392.872694
-2.0,3,1392.879416
-1.0,2,1392.884834
0.0,1,1392.887529
-2.0,3,1392.894371
-9.0,10,1392.937494
-1.0,2,1392.941988
-2.0,3,1392.948433
-2.0,3,1392.955425
-1.0,2,1392.959939
-2.0,3,1392.966657
-1.0,2,1392.971183
-2.0,3,1392.977772
-2.0,3,1393.005729
-2.0,3,1393.012296
-1.0,2,1393.016769
-2.0,3,1393.023405
-1.0,2,1393.027886
0.0,1,1393.030323
-1.0,2,1393.034772
-2.0,3,1393.0414
-2.0,3,1393.069293
-3.0,4,1393.078163
-3.0,4,1393.086974
0.0,1,1393.089352
-1.0,2,1393.093885
-2.0,3,1393.100449
-1.0,2,1393.105025
-2.0,3,1393.132782
-2.0,3,1393.13955
-2.0,3,1393.146305
-2.0,3,1393.152924
-2.0,3,1393.159509
0.0,1,1393.161913
-1.0,2,1393.166361
-2.0,3,1393.172899
-2.0,3,1393.200852
-1.0,2,1393.205362
-2.0,3,1393.211923
-2.0,3,1393.218538
-2.0,3,1393.22492
0.0,1,1393.227278
-1.0,2,1393.231833
-2.0,3,1393.238472
-1.0,2,1393.263662
0.0,1,1393.266135
-2.0,3,1393.27266
-3.0,4,1393.281264
-3.0,4,1393.289793
-1.0,2,1393.294234
-2.0,3,1393.300823
-2.0,3,1393.329293
-1.0,2,1393.33436
-2.0,3,1393.342201
-3.0,4,1393.350926
-2.0,3,1393.357647
-2.0,3,1393.364211
-1.0,2,1393.368803
-2.0,3,1393.39659
-2.0,3,1393.403308
-2.0,3,1393.410046
-1.0,2,1393.414685
-2.0,3,1393.421381
-2.0,3,1393.428123
-1.0,2,1393.432636
-1.0,2,1393.437136
-2.0,3,1393.465289
-2.0,3,1393.472
-2.0,3,1393.479283
-2.0,3,1393.486096
-3.0,4,1393.494951
-3.0,4,1393.503903
0.0,1,1393.506361
-2.0,3,1393.534632
0.0,1,1393.53705
-2.0,3,1393.543715
-2.0,3,1393.550322
-3.0,4,1393.559212
-1.0,2,1393.563617
-2.0,3,1393.570231
-1.0,2,1393.595677
-2.0,3,1393.602645
-3.0,4,1393.61138
-3.0,4,1393.620078
-3.0,4,1393.628658
0.0,1,1393.631083
-2.0,3,1393.638749
-2.0,3,1393.666931
0.0,1,1393.669383
-5.0,6,1393.682753
-1.0,2,1393.687286
-3.0,4,1393.696197
-1.0,2,1393.700624
-2.0,3,1393.728449
-1.0,2,1393.733566
-2.0,3,1393.740127
-1.0,2,1393.744624
-2.0,3,1393.751246
-2.0,3,1393.757848
-3.0,4,1393.766541
-1.0,2,1393.771241
-2.0,3,1393.800053
-2.0,3,1393.806692
-1.0,2,1393.811587
-1.0,2,1393.816162
-3.0,4,1393.824971
-3.0,4,1393.834525
-1.0,2,1393.839099
-2.0,3,1393.867183
-3.0,4,1393.876671
-2.0,3,1393.883399
-1.0,2,1393.887898
-2.0,3,1393.894694
-2.0,3,1393.901395
-4.0,5,1393.933321
-10.0,11,1393.956275
-2.0,3,1393.963645
-2.0,3,1393.970287
-1.0,2,1393.995634
-3.0,4,1394.004394
-2.0,3,1394.011055
0.0,1,1394.013407
-1.0,2,1394.017938
-2.0,3,1394.024545
-2.0,3,1394.031294
-1.0,2,1394.03578
-1.0,2,1394.061412
-2.0,3,1394.068036
-2.0,3,1394.074542
-2.0,3,1394.081048
-2.0,3,1394.087698
-1.0,2,1394.092167
-1.0,2,1394.386573
-3.0,4,1394.417266
-2.0,3,1394.424366
-3.0,4,1394.433295
-2.0,3,1394.440088
-2.0,3,1394.446917
-2.0,3,1394.453738
-2.0,3,1394.48225
-2.0,3,1394.489345
0.0,1,1394.491817
0.0,1,1394.494435
-3.0,4,1394.503628
-2.0,3,1394.510342
-1.0,2,1394.514887
-2.0,3,1394.521405
-1.0,2,1394.52588
-1.0,2,1394.55165
0.0,1,1394.55448
-2.0,3,1394.561011
-3.0,4,1394.569894
-3.0,4,1394.578609
-2.0,3,1394.585236
-2.0,3,1394.591943
-2.0,3,1394.619688
-3.0,4,1394.628387
0.0,1,1394.630899
0.0,1,1394.633701
-2.0,3,1394.640384
-2.0,3,1394.647409
-3.0,4,1394.655999
-3.0,4,1394.686307
-2.0,3,1394.69297
0.0,1,1394.695349
-1.0,2,1394.699809
-1.0,2,1394.7046
-3.0,4,1394.713449
-2.0,3,1394.719905
0.0,1,1394.722309
-3.0,4,1394.752029
0.0,1,1394.75447
-2.0,3,1394.760983
-1.0,2,1394.765596
-2.0,3,1394.77205
-4.0,5,1394.783776
-2.0,3,1394.790373
-1.0,2,1394.816408
0.0,1,1394.81892
-2.0,3,1394.825933
-2.0,3,1394.832629
-1.0,2,1394.8371
0.0,1,1394.839565
0.0,1,1394.842016
-2.0,3,1394.848879
-3.0,4,1394.858086
0.0,1,1394.881844
-1.0,2,1394.886438
0.0,1,1394.888914
-1.0,2,1394.893409
-2.0,3,1394.900119
-2.0,3,1394.906694
-2.0,3,1394.91311
-3.0,4,1394.921741
-2.0,3,1394.949201
-2.0,3,1394.955973
0.0,1,1394.958347
-2.0,3,1394.964696
-3.0,4,1394.973153
-1.0,2,1394.977604
-2.0,3,1394.984232
-2.0,3,1395.011727
0.0,1,1395.014205
-2.0,3,1395.020739
-1.0,2,1395.025135
-1.0,2,1395.029804
-1.0,2,1395.034105
-2.0,3,1395.041045
-2.0,3,1395.047977
-2.0,3,1395.05454
-1.0,2,1395.07991
-1.0,2,1395.085345
-2.0,3,1395.091948
-2.0,3,1395.098582
-2.0,3,1395.105255
-2.0,3,1395.111996
-1.0,2,1395.11646
-2.0,3,1395.144354
-3.0,4,1395.153474
-2.0,3,1395.16027
-3.0,4,1395.169297
-2.0,3,1395.175968
-3.0,4,1395.184646
-2.0,3,1395.212289
-2.0,3,1395.218967
0.0,1,1395.221316
-2.0,3,1395.227842
-2.0,3,1395.234982
-2.0,3,1395.241665
-1.0,2,1395.246181
-3.0,4,1395.275902
-1.0,2,1395.280531
-2.0,3,1395.287125
-2.0,3,1395.293859
-2.0,3,1395.300435
-1.0,2,1395.305
-3.0,4,1395.313833
-2.0,3,1395.341621
-2.0,3,1395.348325
0.0,1,1395.350715
-2.0,3,1395.357411
-2.0,3,1395.363909
0.0,1,1395.366317
0.0,1,1395.368621
-2.0,3,1395.375148
-2.0,3,1395.381767
-1.0,2,1395.407044
-2.0,3,1395.414076
0.0,1,1395.416435
-3.0,4,1395.425021
-2.0,3,1395.431631
-2.0,3,1395.438157
-2.0,3,1395.444968
-2.0,3,1395.472125
0.0,1,1395.474691
-2.0,3,1395.481822
0.0,1,1395.484236
-3.0,4,1395.493645
-2.0,3,1395.500049
0.0,1,1395.502744
-3.0,4,1395.511511
-2.0,3,1395.539277
-2.0,3,1395.545993
-1.0,2,1395.550494
-3.0,4,1395.559204
-2.0,3,1395.566115
-2.0,3,1395.572621
0.0,1,1395.57503
-1.0,2,1395.579574
0.0,1,1395.58197
-1.0,2,1395.607489
-3.0,4,1395.616136
-3.0,4,1395.625265
-2.0,3,1395.632
-2.0,3,1395.638957
0.0,1,1395.641327
-2.0,3,1395.648226
-2.0,3,1395.676067
-1.0,2,1395.680659
-1.0,2,1395.685164
-2.0,3,1395.691852
-2.0,3,1395.698758
0.0,1,1395.701101
-1.0,2,1395.705781
-3.0,4,1395.714339
0.0,1,1395.737898
-1.0,2,1395.742449
-1.0,2,1395.746969
-2.0,3,1395.753566
-3.0,4,1395.762712
-2.0,3,1395.769416
-2.0,3,1395.776164
-1.0,2,1395.780732
-3.0,4,1395.811642
-2.0,3,1395.818789
-3.0,4,1395.827981
-3.0,4,1395.836802
-2.0,3,1395.843561
-3.0,4,1395.874483
-1.0,2,1395.879048
-2.0,3,1395.885893
-2.0,3,1395.892621
-1.0,2,1395.897247
-2.0,3,1395.903993
-3.0,4,1395.912795
-1.0,2,1395.938355
-2.0,3,1395.945179
-3.0,4,1395.953839
-1.0,2,1395.958656
-3.0,4,1395.967309
-1.0,2,1395.971739
-1.0,2,1395.9762
-2.0,3,1396.00402
-4.0,5,1396.01495
0.0,1,1396.017353
-2.0,3,1396.024024
-1.0,2,1396.028512
-2.0,3,1396.035195
-1.0,2,1396.039639
-3.0,4,1396.069244
-2.0,3,1396.075982
-2.0,3,1396.082805
0.0,1,1396.085161
-2.0,3,1396.37585
-2.0,3,1396.382559
-3.0,4,1396.391209
-2.0,3,1396.419168
-2.0,3,1396.425896
-1.0,2,1396.430382
-3.0,4,1396.439025
-2.0,3,1396.445829
-3.0,4,1396.45434
-1.0,2,1396.458884
-2.0,3,1396.486851
-2.0,3,1396.493561
-3.0,4,1396.502333
-2.0,3,1396.508889
-2.0,3,1396.515595
-2.0,3,1396.522167
-3.0,4,1396.55207
-1.0,2,1396.55665
-1.0,2,1396.561064
-2.0,3,1396.567748
-1.0,2,1396.572299
-2.0,3,1396.578902
-3.0,4,1396.587674
-2.0,3,1396.615545
-2.0,3,1396.622208
-3.0,4,1396.630846
-2.0,3,1396.637366
-1.0,2,1396.641865
-3.0,4,1396.650536
-2.0,3,1396.657114
0.0,1,1396.680829
-1.0,2,1396.685582
-1.0,2,1396.69003
-2.0,3,1396.69656
-3.0,4,1396.705186
-2.0,3,1396.711799
0.0,1,1396.714204
-1.0,2,1396.718605
-2.0,3,1396.746354
-1.0,2,1396.750905
-1.0,2,1396.755443
-1.0,2,1396.759845
-1.0,2,1396.764354
-2.0,3,1396.770966
-2.0,3,1396.777546
-2.0,3,1396.784089
-2.0,3,1396.813264
0.0,1,1396.815816
-2.0,3,1396.822553
-3.0,4,1396.831331
-2.0,3,1396.838156
-2.0,3,1396.844813
-3.0,4,1396.853633
-2.0,3,1396.882058
-2.0,3,1396.888787
-1.0,2,1396.893386
-2.0,3,1396.900096
-3.0,4,1396.909085
-1.0,2,1396.913743
-2.0,3,1396.920392
-1.0,2,1396.946263
-2.0,3,1396.952874
-1.0,2,1396.957393
-2.0,3,1396.964097
0.0,1,1396.966602
-1.0,2,1396.971081
-1.0,2,1396.975624
-2.0,3,1396.982265
0.0,1,1396.984618
-2.0,3,1397.012672
0.0,1,1397.015202
-1.0,2,1397.019635
-2.0,3,1397.026425
-2.0,3,1397.033309
-1.0,2,1397.037862
-2.0,3,1397.04433
-2.0,3,1397.050953
-2.0,3,1397.078833
-1.0,2,1397.083368
-2.0,3,1397.089976
0.0,1,1397.092341
-3.0,4,1397.100952
-2.0,3,1397.107583
-1.0,2,1397.112057
-1.0,2,1397.116493
-1.0,2,1397.121015
0.0,1,1397.14452
-2.0,3,1397.151459
-2.0,3,1397.158142
-3.0,4,1397.166966
0.0,1,1397.169345
-2.0,3,1397.175935
-1.0,2,1397.180398
-2.0,3,1397.187039
-1.0,2,1397.212608
-2.0,3,1397.219378
-3.0,4,1397.228085
-2.0,3,1397.235136
-3.0,4,1397.244145
-1.0,2,1397.248639
-3.0,4,1397.279196
-1.0,2,1397.283741
-4.0,5,1397.294841
-1.0,2,1397.299358
-2.0,3,1397.306199
-2.0,3,1397.31275
0.0,1,1397.315301
-4.0,5,1397.34737
-2.0,3,1397.354009
-2.0,3,1397.360682
-4.0,5,1397.371727
-2.0,3,1397.378458
-1.0,2,1397.382908
-1.0,2,1397.408597
-2.0,3,1397.415307
-4.0,5,1397.426217
-2.0,3,1397.43287
-2.0,3,1397.439497
-1.0,2,1397.444201
-1.0,2,1397.448797
-2.0,3,1397.4771
-3.0,4,1397.485856
-3.0,4,1397.495206
0.0,1,1397.497612
-1.0,2,1397.502141
-1.0,2,1397.506592
-2.0,3,1397.513149
-1.0,2,1397.517716
0.0,1,1397.541208
-2.0,3,1397.547896
-3.0,4,1397.556874
-3.0,4,1397.565535
-2.0,3,1397.572218
-3.0,4,1397.580968
-1.0,2,1397.606694
0.0,1,1397.609168
-2.0,3,1397.615926
-2.0,3,1397.622853
-1.0,2,1397.62763
-1.0,2,1397.632108
-1.0,2,1397.63657
-3.0,4,1397.645595
-2.0,3,1397.673393
-2.0,3,1397.680413
-2.0,3,1397.687125
-1.0,2,1397.691658
0.0,1,1397.694164
-3.0,4,1397.702791
-1.0,2,1397.707333
-2.0,3,1397.713948
-1.0,2,1397.739661
-3.0,4,1397.748466
-1.0,2,1397.753044
-3.0,4,1397.761672
-1.0,2,1397.766232
-2.0,3,1397.772944
0.0,1,1397.775369
-1.0,2,1397.779861
-3.0,4,1397.811602
-2.0,3,1397.818421
-2.0,3,1397.825143
-2.0,3,1397.832005
-2.0,3,1397.839221
-2.0,3,1397.846048
-3.0,4,1397.876645
-2.0,3,1397.883472
-1.0,2,1397.888031
-2.0,3,1397.894727
0.0,1,1397.897141
-2.0,3,1397.904041
-2.0,3,1397.910755
-3.0,4,1397.940637
-4.0,5,1397.951946
-3.0,4,1397.961162
0.0,1,1397.963587
-1.0,2,1397.96807
-1.0,2,1397.972559
-1.0,2,1397.977069
-2.0,3,1397.983691
-2.0,3,1398.011454
-1.0,2,1398.015937
-2.0,3,1398.02267
-1.0,2,1398.027162
-2.0,3,1398.033727
0.0,1,1398.036103
-1.0,2,1398.040619
-2.0,3,1398.047338
-1.0,2,1398.359959
0.0,1,1398.362484
-2.0,3,1398.369025
-3.0,4,1398.377631
-2.0,3,1398.384377
-2.0,3,1398.391018
-2.0,3,1398.39774
-3.0,4,1398.428077
-2.0,3,1398.435249
-2.0,3,1398.441961
-2.0,3,1398.448637
-2.0,3,1398.455509
-2.0,3,1398.462205
-2.0,3,1398.469536
-2.0,3,1398.497752
-2.0,3,1398.504521
-1.0,2,1398.509079
-2.0,3,1398.516196
-3.0,4,1398.525011
-2.0,3,1398.531594
-2.0,3,1398.559805
-1.0,2,1398.564431
-2.0,3,1398.571021
-2.0,3,1398.578041
-2.0,3,1398.584603
-2.0,3,1398.591114
-1.0,2,1398.595614
-3.0,4,1398.625751
-2.0,3,1398.632375
-2.0,3,1398.639117
-1.0,2,1398.64355
0.0,1,1398.646008
-1.0,2,1398.650642
-3.0,4,1398.65964
-4.0,5,1398.691999
0.0,1,1398.694496
-3.0,4,1398.703745
-1.0,2,1398.708543
-3.0,4,1398.717131
-3.0,4,1398.725901
-2.0,3,1398.732522
-2.0,3,1398.760905
-2.0,3,1398.768172
-2.0,3,1398.774899
-1.0,2,1398.779475
0.0,1,1398.78232
-1.0,2,1398.786828
-2.0,3,1398.793436
0.0,1,1398.795865
-1.0,2,1398.800726
-2.0,3,1398.830259
-12.0,13,1398.859595
-2.0,3,1398.866477
-2.0,3,1398.894695
-1.0,2,1398.89946
0.0,1,1398.901926
-2.0,3,1398.909129
-2.0,3,1398.915738
-2.0,3,1398.922349
-2.0,3,1398.92894
-2.0,3,1398.935506
-2.0,3,1398.963393
-3.0,4,1398.972463
-2.0,3,1398.978977
-1.0,2,1398.983433
-2.0,3,1398.990349
-2.0,3,1398.997316
-2.0,3,1399.00422
-3.0,4,1399.033773
-1.0,2,1399.038334
-2.0,3,1399.044937
-3.0,4,1399.053812
-2.0,3,1399.060381
-3.0,4,1399.06903
-5.0,6,1399.102825
-3.0,4,1399.111445
-1.0,2,1399.115955
-1.0,2,1399.12056
-1.0,2,1399.125174
-2.0,3,1399.131805
-2.0,3,1399.159616
-2.0,3,1399.166365
-2.0,3,1399.172946
-2.0,3,1399.179924
-2.0,3,1399.186661
-2.0,3,1399.19336
-2.0,3,1399.199987
-1.0,2,1399.226639
-1.0,2,1399.23123
-2.0,3,1399.238195
-2.0,3,1399.24482
-3.0,4,1399.254045
-2.0,3,1399.260566
-1.0,2,1399.265038
0.0,1,1399.267459
-2.0,3,1399.29539
-2.0,3,1399.302153
-2.0,3,1399.308791
-2.0,3,1399.315357
-3.0,4,1399.325172
-2.0,3,1399.331927
-2.0,3,1399.360504
-2.0,3,1399.36723
-3.0,4,1399.376057
-2.0,3,1399.382904
-1.0,2,1399.387391
-2.0,3,1399.394025
0.0,1,1399.396433
0.0,1,1399.398875
-3.0,4,1399.42911
-2.0,3,1399.435902
-2.0,3,1399.442656
-2.0,3,1399.449373
-1.0,2,1399.453933
-3.0,4,1399.462671
-2.0,3,1399.491125
-2.0,3,1399.497968
-2.0,3,1399.505102
-2.0,3,1399.5122
-2.0,3,1399.518868
-1.0,2,1399.52336
-2.0,3,1399.529889
-2.0,3,1399.557527
0.0,1,1399.559989
-2.0,3,1399.566583
-1.0,2,1399.571022
-3.0,4,1399.579691
-1.0,2,1399.584249
-2.0,3,1399.590916
-1.0,2,1399.595489
-2.0,3,1399.623255
-1.0,2,1399.627869
-1.0,2,1399.632498
0.0,1,1399.635002
0.0,1,1399.637402
0.0,1,1399.63985
-2.0,3,1399.646581
-1.0,2,1399.651077
-1.0,2,1399.655899
-2.0,3,1399.662674
-2.0,3,1399.690442
-1.0,2,1399.69505
-8.0,9,1399.715193
-2.0,3,1399.721911
-3.0,4,1399.730707
-1.0,2,1399.756417
-1.0,2,1399.760993
-3.0,4,1399.769654
-2.0,3,1399.7763
-1.0,2,1399.781027
-3.0,4,1399.789814
-3.0,4,1399.798548
-3.0,4,1399.829591
-3.0,4,1399.838683
-2.0,3,1399.845315
-1.0,2,1399.849864
-3.0,4,1399.858877
-2.0,3,1399.865365
-3.0,4,1399.895245
-1.0,2,1399.899878
-2.0,3,1399.90659
-2.0,3,1399.914266
-1.0,2,1399.918841
-1.0,2,1399.92341
-2.0,3,1399.930129
-2.0,3,1399.958355
-2.0,3,1399.965557
-2.0,3,1399.972204
-1.0,2,1399.976763
-1.0,2,1399.981368
-1.0,2,1399.986016
-2.0,3,1399.992692
-2.0,3,1399.999418
-3.0,4,1400.029588
-2.0,3,1400.036227
-2.0,3,1400.043135
-2.0,3,1400.332568
-1.0,2,1400.337219
-1.0,2,1400.341671
-2.0,3,1400.348182
-2.0,3,1400.376025
-2.0,3,1400.382754
0.0,1,1400.38512
0.0,1,1400.387534
0.0,1,1400.389918
-2.0,3,1400.396673
-2.0,3,1400.403214
-1.0,2,1400.407739
0.0,1,1400.410129
-1.0,2,1400.414652
-3.0,4,1400.444355
-1.0,2,1400.449039
-2.0,3,1400.45605
-2.0,3,1400.462666
-1.0,2,1400.467155
-2.0,3,1400.473801
-1.0,2,1400.478276
-2.0,3,1400.506422
-2.0,3,1400.513179
-2.0,3,1400.520265
-2.0,3,1400.526869
-2.0,3,1400.533479
-4.0,5,1400.544331
-2.0,3,1400.57242
-2.0,3,1400.579168
-3.0,4,1400.58803
-3.0,4,1400.596875
0.0,1,1400.599286
-3.0,4,1400.608133
-1.0,2,1400.612797
-1.0,2,1400.638385
-2.0,3,1400.645006
-1.0,2,1400.649373
-1.0,2,1400.653721
-1.0,2,1400.658311
-3.0,4,1400.666847
-2.0,3,1400.673389
-2.0,3,1400.700775
-3.0,4,1400.709623
-2.0,3,1400.716109
-2.0,3,1400.722507
-1.0,2,1400.727047
-3.0,4,1400.735801
-3.0,4,1400.765146
0.0,1,1400.767632
0.0,1,1400.770054
-1.0,2,1400.774424
0.0,1,1400.776778
0.0,1,1400.779129
0.0,1,1400.781411
-10.0,11,1400.804676
-1.0,2,1400.831383
-3.0,4,1400.84013
-1.0,2,1400.844571
-2.0,3,1400.851161
-2.0,3,1400.857907
-2.0,3,1400.86459
-2.0,3,1400.871253
-1.0,2,1400.896761
-3.0,4,1400.905726
-2.0,3,1400.91235
-2.0,3,1400.918983
-2.0,3,1400.925716
-2.0,3,1400.932728
-1.0,2,1400.937329
-1.0,2,1400.963397
0.0,1,1400.965952
-1.0,2,1400.970488
-1.0,2,1400.974987
-3.0,4,1400.983755
-2.0,3,1400.990484
-1.0,2,1400.995013
-2.0,3,1401.001713
-1.0,2,1401.006267
-1.0,2,1401.031838
-1.0,2,1401.037035
-2.0,3,1401.043563
-1.0,2,1401.048036
-2.0,3,1401.055355
-2.0,3,1401.062006
-2.0,3,1401.068419
-2.0,3,1401.095688
-1.0,2,1401.100239
-1.0,2,1401.104687
-2.0,3,1401.111086
-1.0,2,1401.115476
-1.0,2,1401.119899
-2.0,3,1401.126638
-3.0,4,1401.135069
-2.0,3,1401.162456
-2.0,3,1401.170747
-2.0,3,1401.177341
-3.0,4,1401.186331
-1.0,2,1401.190844
-2.0,3,1401.197345
-2.0,3,1401.20391
-2.0,3,1401.232015
-3.0,4,1401.241256
-2.0,3,1401.2478
-2.0,3,1401.254529
-1.0,2,1401.259819
-2.0,3,1401.266387
-1.0,2,1401.27089
-2.0,3,1401.298822
-1.0,2,1401.303375
-2.0,3,1401.309895
-2.0,3,1401.316439
-1.0,2,1401.32097
-2.0,3,1401.327662
0.0,1,1401.330061
0.0,1,1401.33241
-2.0,3,1401.360578
-2.0,3,1401.367241
-1.0,2,1401.371739
-2.0,3,1401.378463
-2.0,3,1401.385132
-1.0,2,1401.389684
-2.0,3,1401.396275
-2.0,3,1401.402865
-2.0,3,1401.430242
-2.0,3,1401.436946
0.0,1,1401.439341
-3.0,4,1401.447924
-1.0,2,1401.452462
-2.0,3,1401.459044
-2.0,3,1401.465574
-1.0,2,1401.490904
-2.0,3,1401.497421
0.0,1,1401.499784
-3.0,4,1401.508395
-1.0,2,1401.513332
-2.0,3,1401.51973
-1.0,2,1401.524073
-1.0,2,1401.528485
-2.0,3,1401.555943
-2.0,3,1401.56268
0.0,1,1401.565001
-1.0,2,1401.569687
-1.0,2,1401.574303
-3.0,4,1401.582873
-2.0,3,1401.589312
-2.0,3,1401.596164
-2.0,3,1401.623467
-1.0,2,1401.627906
0.0,1,1401.630368
-2.0,3,1401.636729
-1.0,2,1401.641156
-3.0,4,1401.64974
-2.0,3,1401.656206
-2.0,3,1401.662706
-1.0,2,1401.687994
-2.0,3,1401.694666
-1.0,2,1401.699085
0.0,1,1401.701473
-2.0,3,1401.708199
-2.0,3,1401.714728
-1.0,2,1401.719072
-1.0,2,1401.723474
-2.0,3,1401.750656
-2.0,3,1401.757261
-2.0,3,1401.764103
-1.0,2,1401.768449
-1.0,2,1401.772941
-3.0,4,1401.781975
0.0,1,1401.784303
-2.0,3,1401.790831
-2.0,3,1401.818917
-2.0,3,1401.826109
-2.0,3,1401.832628
-1.0,2,1401.837143
-3.0,4,1401.845613
-1.0,2,1401.850028
-1.0,2,1401.854553
-2.0,3,1401.882244
-2.0,3,1401.889156
-6.0,7,1401.904098
-2.0,3,1401.910614
-1.0,2,1401.915038
-1.0,2,1401.919771
-1.0,2,1401.924297
0.0,1,1401.94935
-2.0,3,1401.956403
-1.0,2,1401.960822
-3.0,4,1401.969633
0.0,1,1401.971993
-1.0,2,1401.976501
-3.0,4,1401.985591
-3.0,4,1402.015316
-2.0,3,1402.022031
-1.0,2,1402.313807
-2.0,3,1402.320531
-1.0,2,1402.325029
0.0,1,1402.327445
-1.0,2,1402.331862
-3.0,4,1402.340396
-5.0,6,1402.37442
-2.0,3,1402.381057
-2.0,3,1402.387792
-2.0,3,1402.39445
-2.0,3,1402.401
-1.0,2,1402.405517
-3.0,4,1402.43529
-2.0,3,1402.442108
-1.0,2,1402.446631
-1.0,2,1402.451192
-2.0,3,1402.457831
-2.0,3,1402.464666
-1.0,2,1402.469095
-2.0,3,1402.475695
-2.0,3,1402.503559
0.0,1,1402.505969
-2.0,3,1402.512562
-2.0,3,1402.519338
-2.0,3,1402.52661
-2.0,3,1402.53326
-2.0,3,1402.539854
-2.0,3,1402.5678
-1.0,2,1402.572337
-1.0,2,1402.576858
-2.0,3,1402.583724
-1.0,2,1402.588284
-2.0,3,1402.594985
0.0,1,1402.597381
-2.0,3,1402.604008
-3.0,4,1402.634224
-2.0,3,1402.640866
-2.0,3,1402.647572
-2.0,3,1402.654242
-2.0,3,1402.660817
-2.0,3,1402.66758
-1.0,2,1402.672098
-2.0,3,1402.700042
-2.0,3,1402.706722
0.0,1,1402.709121
-1.0,2,1402.713587
-1.0,2,1402.717966
-3.0,4,1402.726955
-2.0,3,1402.733507
-2.0,3,1402.74009
-1.0,2,1402.765635
-2.0,3,1402.772146
-2.0,3,1402.778928
-1.0,2,1402.783448
-3.0,4,1402.792099
-3.0,4,1402.801471
-1.0,2,1402.805983
-3.0,4,1402.837001
0.0,1,1402.83946
-3.0,4,1402.848001
-2.0,3,1402.854596
0.0,1,1402.856912
-1.0,2,1402.861319
-3.0,4,1402.870641
-2.0,3,1402.89812
-2.0,3,1402.904723
-1.0,2,1402.909286
-2.0,3,1402.915997
-1.0,2,1402.920527
-2.0,3,1402.927296
-2.0,3,1402.934097
-1.0,2,1402.938735
-2.0,3,1402.966973
-2.0,3,1402.973651
-3.0,4,1402.982521
-2.0,3,1402.989288
-2.0,3,1402.995996
-1.0,2,1403.000473
-3.0,4,1403.030127
-3.0,4,1403.038865
-3.0,4,1403.047335
-2.0,3,1403.053782
-1.0,2,1403.058241
-2.0,3,1403.064782
0.0,1,1403.067131
-1.0,2,1403.092474
-2.0,3,1403.099513
-2.0,3,1403.10625
-3.0,4,1403.115131
-3.0,4,1403.123637
-2.0,3,1403.130254
-1.0,2,1403.134636
-1.0,2,1403.16011
-3.0,4,1403.169293
-1.0,2,1403.173742
-3.0,4,1403.182339
-1.0,2,1403.18676
-1.0,2,1403.191158
0.0,1,1403.19363
-2.0,3,1403.200259
-2.0,3,1403.227958
-3.0,4,1403.236542
-2.0,3,1403.24319
-2.0,3,1403.249784
-1.0,2,1403.254245
-1.0,2,1403.25873
0.0,1,1403.261099
-1.0,2,1403.265652
-2.0,3,1403.293188
-2.0,3,1403.299712
0.0,1,1403.302048
-2.0,3,1403.308507
-3.0,4,1403.317811
0.0,1,1403.321369
-2.0,3,1403.328334
-1.0,2,1403.333734
-3.0,4,1403.36495
-1.0,2,1403.369401
-2.0,3,1403.37601
-1.0,2,1403.380445
-2.0,3,1403.386952
-2.0,3,1403.393492
-5.0,6,1403.428799
-2.0,3,1403.435661
-2.0,3,1403.442951
-2.0,3,1403.449696
-2.0,3,1403.456354
-3.0,4,1403.465773
-1.0,2,1403.491502
-2.0,3,1403.498289
-1.0,2,1403.502773
-2.0,3,1403.509548
-1.0,2,1403.514117
-2.0,3,1403.520645
0.0,1,1403.523069
-2.0,3,1403.52968
-2.0,3,1403.557559
0.0,1,1403.560101
-1.0,2,1403.564579
-2.0,3,1403.571258
-1.0,2,1403.5758
-2.0,3,1403.582648
-3.0,4,1403.591288
-2.0,3,1403.597892
0.0,1,1403.600742
0.0,1,1403.624126
-2.0,3,1403.630829
0.0,1,1403.63314
-2.0,3,1403.640403
-3.0,4,1403.649175
-2.0,3,1403.655758
-1.0,2,1403.660074
-1.0,2,1403.664727
-2.0,3,1403.692241
-2.0,3,1403.698914
-2.0,3,1403.705348
-2.0,3,1403.71187
-1.0,2,1403.71624
-2.0,3,1403.722871
-1.0,2,1403.727279
-1.0,2,1403.731964
-2.0,3,1403.759497
-1.0,2,1403.764038
